symbol,period,item_code,item_name_tr,item_name_en,value
GARAN,2020/3,2OP,16.3.3 Olağanüstü Yedekler,16.3.3 Extraordinary Reserves,5663617868
GARAN,2020/3,2OR,16.3.4 Diğer Kar Yedekleri,16.3.4 Other Profit Reserves,67934665
GARAN,2020/3,2OT,16.4 Kar veya Zarar,16.4 Profit or Loss,1183652207
GARAN,2020/3,2OU,16.4.1 Geçmiş Yıllar Kar/Zararı,16.4.1 Prior Year Profit/Loss,935780749
GARAN,2020/3,2OV,16.4.2 Dönem Net Kar/Zararı,16.4.2 Current Year Profit/Loss,247871458
GARAN,2020/3,2OVA,16.5 Azınlık Payları,16.5 Minority Shares',0
GARAN,2020/3,2Z,PASİF TOPLAMI,TOTAL LIABILITIES,63422586340
GARAN,2020/3,3A,I. FAİZ GELİRLERİ,I. INTEREST INCOME,1457793505
GARAN,2020/3,3AA,1.1 Kredilerden Alınan Faizler,1.1 Interest on Loans,1199926754
GARAN,2020/3,3AB,1.2 Zorunlu Karşılıklardan Alınan Faizler,1.2 Interest Received From Reserve Deposits,0
GARAN,2020/3,3AC,1.3 Bankalardan Alınan Faizler,1.3 Interest Received From Banks,9576938
GARAN,2020/3,3AD,1.4 Para Piyasası İşlemlerinden Alınan Faizler,1.4 Interest Received From Money Market Transactions,9056061
GARAN,2020/3,3AE,1.5 Menkul Değerlerden Alınan Faizler,1.5 Interest Received From Marketable Securities Portfolio,222733975
GARAN,2020/3,3AF,1.5.1 Alım Satım Amaçlı  Finansal Varlıklardan,1.5.1 Trading Securities,0
GARAN,2020/3,3AG,1.5.2 Gerçeğe Uygun Değ. Sınıflandırılan FV,,4278386
GARAN,2020/3,3AH,1.5.3 Satılmaya Hazır Finansal Varlıklardan,1.5.3 Available-for-Sale Securities,0
GARAN,2020/3,3AJ,1.5.4 Vadeye Kadar Elde Tutulacak Yatırımlardan,1.5.4 Held to Maturity Securities,0
GARAN,2020/3,3AK,1.6 Finansal Kiralama Gelirleri,1.6 Financial Lease Income,0
GARAN,2020/3,3AL,1.7 Diğer Faiz Gelirleri,1.7 Other Interest Income,16499776
GARAN,2020/3,3B,II. FAİZ GİDERLERİ,II. INTEREST EXPENSE,534750004
GARAN,2020/3,3BA,2.1 Mevduata Verilen Faizler,2.1 Interst on Deposits,357672316
GARAN,2020/3,3BB,2.2 Kullanılan Kredilere Verilen Faizler,2.2 Interest on Funds Borrowed,71957706
GARAN,2020/3,3BC,2.3 Para Piyasası İşlemlerine Verilen Faizler,2.3 Interest on Money Market Transactions,4951029
GARAN,2020/3,3BD,2.4 İhraç Edilen Menkul Kıymetlere Verilen Faizler,2.4 Interest on Securities Issued,71566354
GARAN,2020/3,3BE,2.5 Diğer Faiz Giderleri,2.5 Other Interest Expense,21187177
GARAN,2020/3,3C,III. NET FAİZ GELİRİ/GİDERİ (I - II),III. NET INTEREST INCOME/EXPENSES (I - II),923043501
GARAN,2020/3,3CA,IV. NET ÜCRET VE KOMİSYON GELİRLERİ/GİDERLERİ,IV. NET FEES AND COMMISSIONS INCOME/EXPENSES,274372414
GARAN,2020/3,3CAA,4.1 Alınan Ücret ve Komisyonlar,4.1 Fees and Commissions Received,336589151
GARAN,2020/3,3CAB,4.1.1 Gayri Nakdi Kredilerden,4.1.1 Non-Cash Loans,26956236
GARAN,2020/3,3CAC,4.1.2 Diğer,4.1.2 Other,309632915
GARAN,2020/3,3CAD,4.2 Verilen Ücret ve Komisyonlar,4.2 Fees and Commissions Paid,62216737
GARAN,2020/3,3CAE,4.2.1 Gayri Nakdi Kredilere,4.2.1 Non-Cash Loans,69178
GARAN,2020/3,3CAF,4.2.2 Diğer,4.2.2 Others,62147559
GARAN,2020/3,3CB,V. TEMETTÜ GELİRLERİ,V. DIVIDEND INCOME,93382
GARAN,2020/3,3CC,VI. TİCARİ KAR / ZARAR (Net),VI. NET TRADING INCOME,86591320
GARAN,2020/3,3CCA,6.1 Sermaye Piyasası İşlemleri Karı/Zararı,6.1 Profit/Losses on Trading Account Securities,356041162
GARAN,2020/3,3CCB,6.2 Türev Finansal İşlemlerden Kar/Zarar,6.2 Profit/Losses on Derivative Financial Trades,-334259842
GARAN,2020/3,3CCC,6.3 Kambiyo İşlemleri Karı/Zararı,6.3 Foreign Exchange Profit/Losses,64810000
GARAN,2020/3,3CD,VII. DİĞER FAALİYET GELİRLERİ,VII. OTHER OPERATING INCOME,311993460
GARAN,2020/3,3CE,VIII. FAALİYET GELİRLERİ/GİDERLERİ TOPLAMI (III+IV+V+VI+VII),VIII. TOTAL OPERATING INCOME/EXPENSES (III+IV+V+VI+VII),1596094078
GARAN,2020/3,3CF,IX. KREDİ VE DİĞER ALACAKLAR DEĞER DÜŞÜŞ KARŞILIĞI (-),IX. PROVISIONS FOR LOAN LOSSES OR OTHER RECEIVABLES,914032413
GARAN,2020/3,3CG,X. DİĞER FAALİYET GİDERLERİ (-),X. OTHER OPERATING EXPENSES (-),253463093
GARAN,2020/3,3CH,XI. NET FAALİYET KARI/ZARARI (VIII-IX-X),XI. NET OPERATING INCOME (IX-X-XI),282225471
GARAN,2020/3,3CI,XII. BİRLEŞME İŞLEMİ SONRASINDA GELİR OLARAK KAYDEDİLEN FAZLALIK TUTARI,XII. SURPLUS WRITTEN AS GAIN AFTER MERGER,0
GARAN,2020/3,3CJ,XIII. ÖZKAYNAK YÖNTEMİ UYGULANAN ORTAKLIKLARDAN KAR/ZARAR,XIII. PROFIT/LOSSES FROM ASSOCIATES AND SUBSIDIARIES,52513218
GARAN,2020/3,3CK,XIV. NET PARASAL POZİSYON KARI/ZARARI,XIV. NET MONETORY POSITION GAIN/LOSS,0
GARAN,2020/3,3CL,XV. SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ K/Z (XI+XII+XIII+XIV),XV. PROFIT/LOSS BEFORE TAXES FROM CONTINUING OPERATIONS (XI+XII+XIII+XIV),334738689
GARAN,2020/3,3CM,XVI. SÜRDÜRÜLEN FAALİYETLER VERGİ KARŞILIĞI (±),XVI. PROVISION FOR TAXES ON INCOME FROM CONTINUING OPERATIONS (±),67944093
GARAN,2020/3,3CMA,16.1 Cari Vergi Karşılığı,16.1 Current Tax Provision,119835693
GARAN,2020/3,3CMB,16.2 Ertelenmiş Vergi Karşılığı,16.2 Deferred Tax Provision,-51891600
GARAN,2020/3,3CN,XVII. SÜRDÜRÜLEN FAALİYETLER DÖNEM NET K/Z (XV±XVI),XVII. NET PROFIT/LOSS FROM CONTINUING OPERATIONS (XV±XVI),266794596
GARAN,2020/3,3CO,XVIII. DURDURULAN FAALİYETLERDEN GELİRLER,XVIII. INCOME FROM TERMINATED OPERATIONS,0
GARAN,2020/3,3COA,18.1 Satış Amaçlı Elde Tutulan Duran Varlık Gelirleri,18.1 Property And Equipment Income Held For Sale,0
GARAN,2020/3,3COB,"18.2 İştirak, Bağlı Ortaklık ve Bir.",,0
GARAN,2020/3,3COC,18.3 Diğer Durdurulan Faaliyet Gelirleri,18.3 Other Income From Terminated Operations,0
GARAN,2020/3,3CP,XIX. DURDURULAN FAALİYETLERDEN GİDERLER (-),XIX. EXPENSES FROM TERMINATED OPERATIONS (-),0
GARAN,2020/3,3CPA,19.1 Satış Amaçlı Elde Tutulan Duran Varlık Giderleri,19.1 Property And Equipment Expense Held For Sale,0
GARAN,2020/3,3CPB,"19.2 İştirak, Bağlı Ortaklık ve Bir. Satış Zararları",,0
GARAN,2020/3,3CPC,19.3 Diğer Durdurulan Faaliyet Giderleri,19.3 Other Expenses From Terminated Operations,0
GARAN,2020/3,3CR,XX. DURDURULAN FAALİYETLER VERGİ ÖNCESİ K/Z (XVIII-XIX),XX. PROFIT/LOSS BEFORE TAXES FROM TERMINATED OPERATIONS (XVIII-XIX),0
GARAN,2020/3,3CS,XXI. DURDURULAN FAALİYETLER VERGİ KARŞILIĞI (±),XXI. PROVISION FOR TAXES ON INCOME FROM TERMINATED OPERATIONS (±),0
GARAN,2020/3,3CSA,21.1 Cari Vergi Karşılığı,21.1 Current Tax Provision,0
GARAN,2020/3,3CSB,21.2 Ertelenmiş Vergi Karşılığı,21.2 Deferred Tax Provision,0
GARAN,2020/3,3CT,XXII. DURDURULAN FAALİYETLER DÖNEM NET K/Z (XX±XXI),XXII. NET PROFIT/LOSS FROM TERMINATED OPERATIONS (XX±XXI),0
GARAN,2020/3,3D,DİĞER KAR/ZARAR,OTHER PROFIT/LOSS,0
GARAN,2020/3,3Z,XXIII. NET DÖNEM KARI/ZARARI (XVII+XXII),XXIII. NET PROFIT/LOSSES (XVII+XXII),266794596
GARAN,2020/3,3ZA,23.1 Grubun Karı/Zararı,23.1. Group's Profit/Losses,266794596
GARAN,2020/3,3ZB,23.2 Azınlık Hakları Karı/Zararı (-),23.2. Minority Shares' Profits/Losses,0
GARAN,2020/3,3ZC,Hisse Başına Kar/Zarar,Earnings/Losses Per Share,0
GARAN,2020/6,1A,I. NAKİT DEĞERLER VE MERKEZ BANKASI,I. CASH AND BALANCES WITH THE CENTRAL BANK OF TURKEY,6459056378
GARAN,2020/6,1AA,II. GERÇEĞE UYGUN DEĞ./ZAR. YANS.(Net),II.FINANCIAL ASSETS WHERE FAIR VAL. Chng. (Net),985536722
GARAN,2020/6,1AAA,2.1 Alım Satım Amaçlı Finansal Varlıklar,2.1 Trading Financial Assets (Net),0
GARAN,2020/6,1AAB,2.1.1 Devlet Borçlanma Senetleri,2.1.1 Public Sector Debt Securities,0
GARAN,2020/6,1AAC,2.1.2 Sermayede Payı Temsil Eden Menkul Değerler,2.1.2 Share Certificates,0
GARAN,2020/6,1AAD,2.1.3 Alım Satım Amaçlı Türev Finansal Varlıklar,2.1.3 Trading Derivative Financial Assets,0
GARAN,2020/6,1AAE,2.1.4 Diğer Menkul Değerler,2.1.4 Other Marketable Securities,0
GARAN,2020/6,1AB,2.2 Gerçeğe Uyg. Değ. Kar/Zarara Yans.,2.2 Reclassed as Financial Assets Designated at Fair Value,985536722
GARAN,2020/6,1ABA,2.2.1 Devlet Borçlanma Senetleri,2.2.1 Government Debt Securities,304194880
GARAN,2020/6,1ABB,2.2.2 Sermayede Payı Temsil Eden Menkul Değerler,2.2.2 Securities Representing Share in Equity,6772373
GARAN,2020/6,1ABC,2.2.3 Krediler,2.2.3 Loans,0
GARAN,2020/6,1ABD,2.2.4 Diğer Menkul Değerler,2.2.4 Other Marketable Securities,674569470
GARAN,2020/6,1AC,III. BANKALAR,III. BANKS,2203099847
GARAN,2020/6,1AD,IV. PARA PİYASALARINDAN ALACAKLAR,IV. RECEIVABLES FROM MONEY MARKETS,31462767
GARAN,2020/6,1ADA,4.1 Bankalararası Para Piyasasından Alacaklar,4.1 Interbank Money Market Placements,0
GARAN,2020/6,1ADB,4.2 İMKB Takasbank Piyasasından Alacaklar,4.2 Receivables From Istanbul Stock Exchange Money Market,0
GARAN,2020/6,1ADC,4.3 Ters Repo İşlemlerinden Alacaklar,4.3 Receivables From Reverse Repurchase Agreements,0
GARAN,2020/6,1AE,V. SATILMAYA HAZIR FİNANSAL VARLIKLAR (Net),V.AVAILABLE VAILABLE FOR SALE FINANCIAL ASSETS (Net),0
GARAN,2020/6,1AEA,5.1 Sermayede Payı Temsil Eden Menkul Değerler,5.1 Securities Representing Share in Equity,0
GARAN,2020/6,1AEB,5.2 Devlet Borçlanma Senetleri,5.2 Government Debt Securities,0
GARAN,2020/6,1AEC,5.3 Diğer Menkul Değerler,5.3 Other Marketable Securities,0
GARAN,2020/6,1AF,VI. KREDİLER,VI. LOANS,43608028882
GARAN,2020/6,1AFA,6.1 Krediler,6.1 Short Term,0
GARAN,2020/6,1AFB,6.1.1 Bankanın Dahil Olduğu Risk Grubuna Kullandırılan Krediler,6.1.1 Loans Granted To The Bank's Risk Group,0
GARAN,2020/6,1AFC,6.1.2 Diğer,6.1.2 Other,0
GARAN,2020/6,1AFD,6.2 Takipteki Krediler,6.3 Loans Under Follow-Up,0
GARAN,2020/6,1AFE,6.3 Özel Karşılıklar (-),6.4 Specific Provisions (-),0
GARAN,2020/6,1AG,VII. FAKTORİNG ALACAKLARI,VII. FACTORING RECEIVABLES,0
GARAN,2020/6,1AH,VIII. VADEYE KADAR ELDE TUTULACAK YATIRIMLAR (Net),VIII. HELD TO MATURITY INVESTMENT (Net),0
GARAN,2020/6,1AHA,8.1 Devlet Borçlanma Senetleri,8.1 Government Debt Securities,0
GARAN,2020/6,1AHB,8.2 Diğer Menkul Değerler,8.2 Other Marketable Securities,0
GARAN,2020/6,1AI,IX. İŞTİRAKLER (Net),IX. INVESTMENTS AND ASSOCIATES (Net),6477281
GARAN,2020/6,1AIA,9.1 Özkaynak Yöntemine Göre Muhasebeleştirilenler,9.1 Accounted With Equity Method,0
GARAN,2020/6,1AIB,9.2 Konsolide Edilmeyenler,9.2 Non-Consolidated Investments And Associates,6477281
GARAN,2020/6,1AIC,9.2.1 Mali İştirakler,9.2.1 Financial Investments And Associates,0
GARAN,2020/6,1AID,9.2.2 Mali Olmayan İştirakler,9.2.2 Non-Financial Investments And Associates,0
GARAN,2020/6,1AJ,X. BAĞLI ORTAKLIKLAR  (Net),X. SUBSIDIARIES (Net),1366148640
GARAN,2020/6,1AJA,10.1 Konsolide Edilmeyen Mali Ortaklıklar,10.1 Financial Subsidiaries,1350975421
GARAN,2020/6,1AJB,10.2 Konsolide Edilmeyen Mali Olmayan Ortaklıklar,10.2 Non-Financial Subsidiaries,15173219
GARAN,2020/6,1AK,XI. BİRLİKTE KONTROL EDİLEN ORTAKLIKLAR (İŞ ORTAKLIKLARI) (Net),XI. JOINT VENTURES (BUSINESS PARTNERS) (Net),0
